parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
freeh2o_cap:hru_84012,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_84017,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_84023,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_84032,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_84038,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_84124,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_84148,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_84165,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_85114,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_85116,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
gwflow_coef:hru_84012,log,factor,0.011129999999999998,0.008903999999999999,0.013355999999999996,pargp,1.0,0.0,1
gwflow_coef:hru_84017,log,factor,0.01066,0.008527999999999999,0.012792,pargp,1.0,0.0,1
gwflow_coef:hru_84023,log,factor,0.011129999999999998,0.008903999999999999,0.013355999999999996,pargp,1.0,0.0,1
gwflow_coef:hru_84032,log,factor,0.010479999999999998,0.008383999999999999,0.012575999999999997,pargp,1.0,0.0,1
gwflow_coef:hru_84038,log,factor,0.012000000000000002,0.009600000000000001,0.014400000000000003,pargp,1.0,0.0,1
gwflow_coef:hru_84124,log,factor,0.01203,0.009624,0.014436000000000001,pargp,1.0,0.0,1
gwflow_coef:hru_84148,log,factor,0.012779999999999996,0.010223999999999997,0.015335999999999995,pargp,1.0,0.0,1
gwflow_coef:hru_84165,log,factor,0.012600000000000002,0.010080000000000002,0.015120000000000001,pargp,1.0,0.0,1
gwflow_coef:hru_85114,log,factor,0.012580000000000001,0.010064,0.015096000000000002,pargp,1.0,0.0,1
gwflow_coef:hru_85116,log,factor,0.012839999999999997,0.010271999999999998,0.015407999999999996,pargp,1.0,0.0,1
jh_coef:hru_84012:mon_1,log,factor,0.005713999999999999,0.004571199999999999,0.006856799999999998,pargp,1.0,0.0,1
jh_coef:hru_84012:mon_10,log,factor,0.007241000000000003,0.0057928000000000025,0.008689200000000003,pargp,1.0,0.0,1
jh_coef:hru_84012:mon_11,log,factor,0.008078999999999998,0.006463199999999998,0.009694799999999996,pargp,1.0,0.0,1
jh_coef:hru_84012:mon_12,log,factor,0.007308999999999997,0.005847199999999998,0.008770799999999997,pargp,1.0,0.0,1
jh_coef:hru_84012:mon_2,log,factor,0.008836999999999996,0.007069599999999997,0.010604399999999995,pargp,1.0,0.0,1
jh_coef:hru_84012:mon_3,log,factor,0.008325999999999997,0.006660799999999997,0.009991199999999995,pargp,1.0,0.0,1
jh_coef:hru_84012:mon_4,log,factor,0.007718999999999999,0.0061752,0.0092628,pargp,1.0,0.0,1
jh_coef:hru_84012:mon_5,log,factor,0.007127999999999997,0.005702399999999998,0.008553599999999996,pargp,1.0,0.0,1
jh_coef:hru_84012:mon_6,log,factor,0.006349,0.0050792,0.007618799999999999,pargp,1.0,0.0,1
jh_coef:hru_84012:mon_7,log,factor,0.006782999999999998,0.005426399999999999,0.008139599999999999,pargp,1.0,0.0,1
jh_coef:hru_84012:mon_8,log,factor,0.007254000000000001,0.0058032000000000005,0.008704800000000002,pargp,1.0,0.0,1
jh_coef:hru_84012:mon_9,log,factor,0.006984,0.0055872,0.0083808,pargp,1.0,0.0,1
jh_coef:hru_84017:mon_1,log,factor,0.005250000000000002,0.0042000000000000015,0.006300000000000003,pargp,1.0,0.0,1
jh_coef:hru_84017:mon_10,log,factor,0.007261,0.0058088,0.0087132,pargp,1.0,0.0,1
jh_coef:hru_84017:mon_11,log,factor,0.007480999999999998,0.0059847999999999985,0.008977199999999998,pargp,1.0,0.0,1
jh_coef:hru_84017:mon_12,log,factor,0.006503000000000003,0.005202400000000002,0.007803600000000003,pargp,1.0,0.0,1
jh_coef:hru_84017:mon_2,log,factor,0.007559999999999996,0.006047999999999997,0.009071999999999997,pargp,1.0,0.0,1
jh_coef:hru_84017:mon_3,log,factor,0.007642000000000004,0.006113600000000003,0.009170400000000006,pargp,1.0,0.0,1
jh_coef:hru_84017:mon_4,log,factor,0.007543,0.0060344000000000005,0.0090516,pargp,1.0,0.0,1
jh_coef:hru_84017:mon_5,log,factor,0.007242999999999997,0.005794399999999997,0.008691599999999997,pargp,1.0,0.0,1
jh_coef:hru_84017:mon_6,log,factor,0.006834,0.0054672,0.0082008,pargp,1.0,0.0,1
jh_coef:hru_84017:mon_7,log,factor,0.007280999999999997,0.005824799999999997,0.008737199999999997,pargp,1.0,0.0,1
jh_coef:hru_84017:mon_8,log,factor,0.007595000000000002,0.0060760000000000015,0.009114000000000002,pargp,1.0,0.0,1
jh_coef:hru_84017:mon_9,log,factor,0.0073329999999999975,0.005866399999999998,0.008799599999999998,pargp,1.0,0.0,1
jh_coef:hru_84023:mon_1,log,factor,0.004047999999999999,0.003238399999999999,0.004857599999999998,pargp,1.0,0.0,1
jh_coef:hru_84023:mon_10,log,factor,0.0061189999999999994,0.0048952,0.007342799999999999,pargp,1.0,0.0,1
jh_coef:hru_84023:mon_11,log,factor,0.006470000000000003,0.005176000000000002,0.0077640000000000035,pargp,1.0,0.0,1
jh_coef:hru_84023:mon_12,log,factor,0.005445,0.0043560000000000005,0.006534,pargp,1.0,0.0,1
jh_coef:hru_84023:mon_2,log,factor,0.006570999999999997,0.005256799999999997,0.007885199999999997,pargp,1.0,0.0,1
jh_coef:hru_84023:mon_3,log,factor,0.006631000000000002,0.005304800000000002,0.007957200000000003,pargp,1.0,0.0,1
jh_coef:hru_84023:mon_4,log,factor,0.006479999999999999,0.005183999999999999,0.007775999999999998,pargp,1.0,0.0,1
jh_coef:hru_84023:mon_5,log,factor,0.006102999999999999,0.004882399999999999,0.007323599999999999,pargp,1.0,0.0,1
jh_coef:hru_84023:mon_6,log,factor,0.005590999999999999,0.004472799999999999,0.0067091999999999985,pargp,1.0,0.0,1
jh_coef:hru_84023:mon_7,log,factor,0.0060240000000000024,0.004819200000000002,0.007228800000000003,pargp,1.0,0.0,1
jh_coef:hru_84023:mon_8,log,factor,0.006367000000000002,0.005093600000000002,0.007640400000000002,pargp,1.0,0.0,1
jh_coef:hru_84023:mon_9,log,factor,0.006111999999999999,0.004889599999999999,0.0073344,pargp,1.0,0.0,1
jh_coef:hru_84032:mon_1,log,factor,0.005036000000000002,0.004028800000000002,0.006043200000000003,pargp,1.0,0.0,1
jh_coef:hru_84032:mon_10,log,factor,0.007109999999999997,0.005687999999999998,0.008531999999999998,pargp,1.0,0.0,1
jh_coef:hru_84032:mon_11,log,factor,0.007274999999999999,0.00582,0.00873,pargp,1.0,0.0,1
jh_coef:hru_84032:mon_12,log,factor,0.006204000000000003,0.004963200000000003,0.007444800000000003,pargp,1.0,0.0,1
jh_coef:hru_84032:mon_2,log,factor,0.007243999999999997,0.005795199999999998,0.008692799999999997,pargp,1.0,0.0,1
jh_coef:hru_84032:mon_3,log,factor,0.007492000000000001,0.005993600000000001,0.008990400000000003,pargp,1.0,0.0,1
jh_coef:hru_84032:mon_4,log,factor,0.007384000000000002,0.005907200000000001,0.008860800000000002,pargp,1.0,0.0,1
jh_coef:hru_84032:mon_5,log,factor,0.0071159999999999965,0.005692799999999997,0.008539199999999997,pargp,1.0,0.0,1
jh_coef:hru_84032:mon_6,log,factor,0.006723000000000001,0.0053784,0.008067600000000001,pargp,1.0,0.0,1
jh_coef:hru_84032:mon_7,log,factor,0.007163000000000001,0.005730400000000001,0.008595600000000002,pargp,1.0,0.0,1
jh_coef:hru_84032:mon_8,log,factor,0.007492000000000001,0.005993600000000001,0.008990400000000003,pargp,1.0,0.0,1
jh_coef:hru_84032:mon_9,log,factor,0.007224000000000002,0.005779200000000002,0.008668800000000003,pargp,1.0,0.0,1
jh_coef:hru_84038:mon_1,log,factor,0.004486000000000002,0.003588800000000002,0.005383200000000003,pargp,1.0,0.0,1
jh_coef:hru_84038:mon_10,log,factor,0.006714000000000002,0.005371200000000001,0.008056800000000003,pargp,1.0,0.0,1
jh_coef:hru_84038:mon_11,log,factor,0.007113999999999997,0.005691199999999998,0.008536799999999997,pargp,1.0,0.0,1
jh_coef:hru_84038:mon_12,log,factor,0.005812,0.0046496,0.0069744,pargp,1.0,0.0,1
jh_coef:hru_84038:mon_2,log,factor,0.007314000000000001,0.005851200000000001,0.008776800000000001,pargp,1.0,0.0,1
jh_coef:hru_84038:mon_3,log,factor,0.007246000000000001,0.0057968,0.0086952,pargp,1.0,0.0,1
jh_coef:hru_84038:mon_4,log,factor,0.007078,0.0056624,0.0084936,pargp,1.0,0.0,1
jh_coef:hru_84038:mon_5,log,factor,0.0066510000000000015,0.005320800000000001,0.007981200000000003,pargp,1.0,0.0,1
jh_coef:hru_84038:mon_6,log,factor,0.005910000000000002,0.004728000000000001,0.007092000000000003,pargp,1.0,0.0,1
jh_coef:hru_84038:mon_7,log,factor,0.0063560000000000005,0.0050848,0.007627200000000001,pargp,1.0,0.0,1
jh_coef:hru_84038:mon_8,log,factor,0.006941999999999999,0.0055536,0.0083304,pargp,1.0,0.0,1
jh_coef:hru_84038:mon_9,log,factor,0.006597000000000002,0.005277600000000002,0.007916400000000002,pargp,1.0,0.0,1
jh_coef:hru_84124:mon_1,log,factor,0.008523,0.0068184,0.0102276,pargp,1.0,0.0,1
jh_coef:hru_84124:mon_10,log,factor,0.006240999999999998,0.004992799999999999,0.007489199999999998,pargp,1.0,0.0,1
jh_coef:hru_84124:mon_11,log,factor,0.008373000000000004,0.006698400000000003,0.010047600000000004,pargp,1.0,0.0,1
jh_coef:hru_84124:mon_12,log,factor,0.009951000000000005,0.007960800000000004,0.011941200000000006,pargp,1.0,0.0,1
jh_coef:hru_84124:mon_2,log,factor,0.008593999999999997,0.006875199999999998,0.010312799999999997,pargp,1.0,0.0,1
jh_coef:hru_84124:mon_3,log,factor,0.007164000000000003,0.005731200000000002,0.008596800000000003,pargp,1.0,0.0,1
jh_coef:hru_84124:mon_4,log,factor,0.006228000000000001,0.0049824000000000005,0.007473600000000001,pargp,1.0,0.0,1
jh_coef:hru_84124:mon_5,log,factor,0.005356000000000001,0.004284800000000001,0.006427200000000002,pargp,1.0,0.0,1
jh_coef:hru_84124:mon_6,log,factor,0.004639999999999997,0.003711999999999998,0.0055679999999999966,pargp,1.0,0.0,1
jh_coef:hru_84124:mon_7,log,factor,0.005033999999999999,0.0040272,0.006040799999999999,pargp,1.0,0.0,1
jh_coef:hru_84124:mon_8,log,factor,0.005527999999999998,0.004422399999999998,0.006633599999999998,pargp,1.0,0.0,1
jh_coef:hru_84124:mon_9,log,factor,0.0056339999999999975,0.004507199999999998,0.006760799999999997,pargp,1.0,0.0,1
jh_coef:hru_84148:mon_1,log,factor,0.012417,0.009933599999999999,0.0149004,pargp,1.0,0.0,1
jh_coef:hru_84148:mon_10,log,factor,0.007672999999999997,0.006138399999999997,0.009207599999999996,pargp,1.0,0.0,1
jh_coef:hru_84148:mon_11,log,factor,0.012058999999999999,0.009647199999999998,0.014470799999999999,pargp,1.0,0.0,1
jh_coef:hru_84148:mon_12,log,factor,0.015188999999999996,0.012151199999999997,0.018226799999999994,pargp,1.0,0.0,1
jh_coef:hru_84148:mon_2,log,factor,0.011794000000000002,0.009435200000000001,0.014152800000000004,pargp,1.0,0.0,1
jh_coef:hru_84148:mon_3,log,factor,0.009450000000000002,0.007560000000000002,0.011340000000000003,pargp,1.0,0.0,1
jh_coef:hru_84148:mon_4,log,factor,0.007617000000000003,0.006093600000000003,0.009140400000000003,pargp,1.0,0.0,1
jh_coef:hru_84148:mon_5,log,factor,0.006137,0.0049096,0.0073644,pargp,1.0,0.0,1
jh_coef:hru_84148:mon_6,log,factor,0.005099000000000003,0.0040792000000000024,0.006118800000000003,pargp,1.0,0.0,1
jh_coef:hru_84148:mon_7,log,factor,0.005409,0.0043272,0.0064908,pargp,1.0,0.0,1
jh_coef:hru_84148:mon_8,log,factor,0.006013999999999999,0.0048112,0.007216799999999999,pargp,1.0,0.0,1
jh_coef:hru_84148:mon_9,log,factor,0.0063970000000000025,0.005117600000000002,0.007676400000000003,pargp,1.0,0.0,1
jh_coef:hru_84165:mon_1,log,factor,0.004671999999999999,0.0037375999999999993,0.005606399999999999,pargp,1.0,0.0,1
jh_coef:hru_84165:mon_10,log,factor,0.005212000000000002,0.004169600000000002,0.006254400000000003,pargp,1.0,0.0,1
jh_coef:hru_84165:mon_11,log,factor,0.006263000000000004,0.005010400000000003,0.007515600000000004,pargp,1.0,0.0,1
jh_coef:hru_84165:mon_12,log,factor,0.005919,0.0047352,0.007102799999999999,pargp,1.0,0.0,1
jh_coef:hru_84165:mon_2,log,factor,0.0056739999999999985,0.0045391999999999984,0.0068087999999999985,pargp,1.0,0.0,1
jh_coef:hru_84165:mon_3,log,factor,0.005350000000000001,0.004280000000000001,0.00642,pargp,1.0,0.0,1
jh_coef:hru_84165:mon_4,log,factor,0.005226999999999998,0.004181599999999999,0.006272399999999997,pargp,1.0,0.0,1
jh_coef:hru_84165:mon_5,log,factor,0.00473,0.003784,0.005676,pargp,1.0,0.0,1
jh_coef:hru_84165:mon_6,log,factor,0.0040300000000000015,0.003224000000000001,0.004836000000000002,pargp,1.0,0.0,1
jh_coef:hru_84165:mon_7,log,factor,0.004286999999999999,0.0034295999999999992,0.005144399999999999,pargp,1.0,0.0,1
jh_coef:hru_84165:mon_8,log,factor,0.0048049999999999985,0.003843999999999999,0.0057659999999999986,pargp,1.0,0.0,1
jh_coef:hru_84165:mon_9,log,factor,0.0048200000000000005,0.0038560000000000005,0.005784000000000001,pargp,1.0,0.0,1
jh_coef:hru_85114:mon_1,log,factor,0.004457999999999999,0.0035663999999999995,0.0053495999999999995,pargp,1.0,0.0,1
jh_coef:hru_85114:mon_10,log,factor,0.004987,0.0039896,0.0059844,pargp,1.0,0.0,1
jh_coef:hru_85114:mon_11,log,factor,0.005690000000000002,0.004552000000000002,0.0068280000000000025,pargp,1.0,0.0,1
jh_coef:hru_85114:mon_12,log,factor,0.005446000000000002,0.004356800000000002,0.006535200000000002,pargp,1.0,0.0,1
jh_coef:hru_85114:mon_2,log,factor,0.005102000000000001,0.0040816,0.006122400000000001,pargp,1.0,0.0,1
jh_coef:hru_85114:mon_3,log,factor,0.005057000000000002,0.004045600000000002,0.006068400000000002,pargp,1.0,0.0,1
jh_coef:hru_85114:mon_4,log,factor,0.004870000000000002,0.0038960000000000015,0.005844000000000002,pargp,1.0,0.0,1
jh_coef:hru_85114:mon_5,log,factor,0.004562999999999999,0.0036503999999999994,0.005475599999999999,pargp,1.0,0.0,1
jh_coef:hru_85114:mon_6,log,factor,0.004149000000000002,0.0033192000000000013,0.004978800000000002,pargp,1.0,0.0,1
jh_coef:hru_85114:mon_7,log,factor,0.004457999999999999,0.0035663999999999995,0.0053495999999999995,pargp,1.0,0.0,1
jh_coef:hru_85114:mon_8,log,factor,0.004840999999999999,0.003872799999999999,0.005809199999999999,pargp,1.0,0.0,1
jh_coef:hru_85114:mon_9,log,factor,0.0048200000000000005,0.0038560000000000005,0.005784000000000001,pargp,1.0,0.0,1
jh_coef:hru_85116:mon_1,log,factor,0.0035139999999999998,0.0028112,0.0042168,pargp,1.0,0.0,1
jh_coef:hru_85116:mon_10,log,factor,0.004188000000000001,0.0033504000000000008,0.005025600000000001,pargp,1.0,0.0,1
jh_coef:hru_85116:mon_11,log,factor,0.004843,0.0038744,0.0058116,pargp,1.0,0.0,1
jh_coef:hru_85116:mon_12,log,factor,0.004412,0.0035296,0.0052944,pargp,1.0,0.0,1
jh_coef:hru_85116:mon_2,log,factor,0.004138000000000002,0.0033104000000000015,0.004965600000000002,pargp,1.0,0.0,1
jh_coef:hru_85116:mon_3,log,factor,0.004167999999999999,0.003334399999999999,0.005001599999999998,pargp,1.0,0.0,1
jh_coef:hru_85116:mon_4,log,factor,0.004106,0.0032848,0.0049272000000000005,pargp,1.0,0.0,1
jh_coef:hru_85116:mon_5,log,factor,0.003871000000000001,0.003096800000000001,0.004645200000000001,pargp,1.0,0.0,1
jh_coef:hru_85116:mon_6,log,factor,0.0034299999999999986,0.002743999999999999,0.004115999999999998,pargp,1.0,0.0,1
jh_coef:hru_85116:mon_7,log,factor,0.0036690000000000017,0.0029352000000000015,0.004402800000000002,pargp,1.0,0.0,1
jh_coef:hru_85116:mon_8,log,factor,0.004067,0.0032536,0.0048804,pargp,1.0,0.0,1
jh_coef:hru_85116:mon_9,log,factor,0.004044000000000002,0.0032352000000000014,0.004852800000000002,pargp,1.0,0.0,1
mann_n:seg_42949,log,factor,0.048258999999999996,0.038607199999999994,0.0579108,pargp,1.0,0.0,1
mann_n:seg_42951,log,factor,0.041844000000000006,0.033475200000000004,0.05021280000000001,pargp,1.0,0.0,1
mann_n:seg_42952,log,factor,0.041611,0.0332888,0.049933200000000004,pargp,1.0,0.0,1
mann_n:seg_42953,log,factor,0.044042,0.0352336,0.0528504,pargp,1.0,0.0,1
mann_n:seg_42954,log,factor,0.04250099999999999,0.03400079999999999,0.05100119999999999,pargp,1.0,0.0,1
potet_sublim:hru_84012,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_84017,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_84023,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_84032,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_84038,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_84124,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_84148,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_84165,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_85114,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
potet_sublim:hru_85116,log,factor,0.5,0.4,0.6,pargp,1.0,0.0,1
rad_trncf:hru_84012,log,factor,0.648704,0.5189632,0.7784447999999999,pargp,1.0,0.0,1
rad_trncf:hru_84017,log,factor,0.733512,0.5868096,0.8802144000000001,pargp,1.0,0.0,1
rad_trncf:hru_84023,log,factor,0.597397,0.47791759999999994,0.7168764,pargp,1.0,0.0,1
rad_trncf:hru_84032,log,factor,0.852954,0.6823632,1.0235448,pargp,1.0,0.0,1
rad_trncf:hru_84038,log,factor,0.474635,0.379708,0.569562,pargp,1.0,0.0,1
rad_trncf:hru_84124,log,factor,0.373708,0.29896639999999997,0.4484496,pargp,1.0,0.0,1
rad_trncf:hru_84148,log,factor,0.441645,0.353316,0.5299740000000001,pargp,1.0,0.0,1
rad_trncf:hru_84165,log,factor,0.42043,0.33634400000000003,0.5045160000000001,pargp,1.0,0.0,1
rad_trncf:hru_85114,log,factor,0.629957,0.5039656,0.7559484,pargp,1.0,0.0,1
rad_trncf:hru_85116,log,factor,0.403661,0.3229288,0.48439319999999997,pargp,1.0,0.0,1
radmax:hru_84012:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84012:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84012:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84012:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84012:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84012:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84012:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84012:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84012:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84012:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84012:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84012:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84017:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84017:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84017:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84017:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84017:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84017:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84017:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84017:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84017:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84017:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84017:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84017:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84023:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84023:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84023:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84023:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84023:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84023:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84023:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84023:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84023:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84023:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84023:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84023:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84032:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84032:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84032:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84032:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84032:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84032:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84032:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84032:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84032:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84032:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84032:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84032:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84038:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84038:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84038:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84038:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84038:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84038:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84038:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84038:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84038:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84038:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84038:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84038:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84124:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84124:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84124:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84124:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84124:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84124:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84124:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84124:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84124:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84124:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84124:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84124:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84148:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84148:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84148:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84148:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84148:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84148:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84148:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84148:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84148:mon_6,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84148:mon_7,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84148:mon_8,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84148:mon_9,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84165:mon_1,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84165:mon_10,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84165:mon_11,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84165:mon_12,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84165:mon_2,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84165:mon_3,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84165:mon_4,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
radmax:hru_84165:mon_5,log,factor,0.8,0.5,1.0,pargp,1.0,0.0,1
