obsnme,obsval,weight,obgnme
runoff_mon:1995_3:85116,0.0243999995291233,7.0,runoff_mon
runoff_mon:1995_4:84012,6.817599773406982,7.0,runoff_mon
runoff_mon:1995_4:84017,0.0015000000130385,7.0,runoff_mon
runoff_mon:1995_4:84023,1.0543999671936035,7.0,runoff_mon
runoff_mon:1995_4:84032,0.0065000001341104,7.0,runoff_mon
runoff_mon:1995_4:84038,0.0644999966025352,7.0,runoff_mon
runoff_mon:1995_4:84124,0.8734999895095825,7.0,runoff_mon
runoff_mon:1995_4:84148,0.796500027179718,7.0,runoff_mon
runoff_mon:1995_4:84165,3.489500045776367,7.0,runoff_mon
runoff_mon:1995_4:85114,0.9199000000953674,7.0,runoff_mon
runoff_mon:1995_4:85116,0.3276000022888183,7.0,runoff_mon
runoff_mon:1995_5:84012,108.3477020263672,7.0,runoff_mon
runoff_mon:1995_5:84017,0.0738999992609024,7.0,runoff_mon
runoff_mon:1995_5:84023,77.18340301513672,7.0,runoff_mon
runoff_mon:1995_5:84032,0.3379000127315521,7.0,runoff_mon
runoff_mon:1995_5:84038,3.8675999641418457,7.0,runoff_mon
runoff_mon:1995_5:84124,60.23040008544922,7.0,runoff_mon
runoff_mon:1995_5:84148,55.773399353027344,7.0,runoff_mon
runoff_mon:1995_5:84165,231.5498962402344,7.0,runoff_mon
runoff_mon:1995_5:85114,50.95320129394531,7.0,runoff_mon
runoff_mon:1995_5:85116,22.29980087280273,7.0,runoff_mon
runoff_mon:1995_6:84012,48.6072998046875,7.0,runoff_mon
runoff_mon:1995_6:84017,0.3140999972820282,7.0,runoff_mon
runoff_mon:1995_6:84023,90.1011962890625,7.0,runoff_mon
runoff_mon:1995_6:84032,1.164199948310852,7.0,runoff_mon
runoff_mon:1995_6:84038,11.42039966583252,7.0,runoff_mon
runoff_mon:1995_6:84124,289.0487060546875,7.0,runoff_mon
runoff_mon:1995_6:84148,335.53680419921875,7.0,runoff_mon
runoff_mon:1995_6:84165,775.1400146484375,7.0,runoff_mon
runoff_mon:1995_6:85114,253.67190551757807,7.0,runoff_mon
runoff_mon:1995_6:85116,94.0436019897461,7.0,runoff_mon
runoff_mon:1995_7:84012,19.88290023803711,7.0,runoff_mon
runoff_mon:1995_7:84017,0.17739999294281,7.0,runoff_mon
runoff_mon:1995_7:84023,37.0994987487793,7.0,runoff_mon
runoff_mon:1995_7:84032,0.4912999868392944,7.0,runoff_mon
runoff_mon:1995_7:84038,4.705399990081787,7.0,runoff_mon
runoff_mon:1995_7:84124,424.9497985839844,7.0,runoff_mon
runoff_mon:1995_7:84148,505.3109130859375,7.0,runoff_mon
runoff_mon:1995_7:84165,859.6143798828125,7.0,runoff_mon
runoff_mon:1995_7:85114,364.7694091796875,7.0,runoff_mon
runoff_mon:1995_7:85116,132.74859619140625,7.0,runoff_mon
runoff_mon:1995_8:84012,9.063599586486816,7.0,runoff_mon
runoff_mon:1995_8:84017,0.0767000019550323,7.0,runoff_mon
runoff_mon:1995_8:84023,16.340900421142578,7.0,runoff_mon
runoff_mon:1995_8:84032,0.2117000073194503,7.0,runoff_mon
runoff_mon:1995_8:84038,2.0239999294281006,7.0,runoff_mon
runoff_mon:1995_8:84124,181.7975006103516,7.0,runoff_mon
runoff_mon:1995_8:84148,270.04180908203125,7.0,runoff_mon
runoff_mon:1995_8:84165,366.89208984375,7.0,runoff_mon
runoff_mon:1995_8:85114,208.86790466308597,7.0,runoff_mon
runoff_mon:1995_8:85116,60.82939910888672,7.0,runoff_mon
runoff_mon:1995_9:84012,5.625800132751465,7.0,runoff_mon
runoff_mon:1995_9:84017,0.0370000004768371,7.0,runoff_mon
runoff_mon:1995_9:84023,8.408699989318848,7.0,runoff_mon
runoff_mon:1995_9:84032,0.1064999997615814,7.0,runoff_mon
runoff_mon:1995_9:84038,1.0219999551773071,7.0,runoff_mon
runoff_mon:1995_9:84124,83.41799926757812,7.0,runoff_mon
runoff_mon:1995_9:84148,123.38710021972656,7.0,runoff_mon
runoff_mon:1995_9:84165,171.7346954345703,7.0,runoff_mon
runoff_mon:1995_9:85114,95.6959991455078,7.0,runoff_mon
runoff_mon:1995_9:85116,28.12299919128418,7.0,runoff_mon
runoff_mon:1996_10:84012,3.4899001121521,7.0,runoff_mon
runoff_mon:1996_10:84017,0.0091000003740191,7.0,runoff_mon
runoff_mon:1996_10:84023,3.0703001022338867,7.0,runoff_mon
runoff_mon:1996_10:84032,0.0318999998271465,7.0,runoff_mon
runoff_mon:1996_10:84038,0.3052000105381012,7.0,runoff_mon
runoff_mon:1996_10:84124,14.38599967956543,7.0,runoff_mon
runoff_mon:1996_10:84148,19.51320075988769,7.0,runoff_mon
runoff_mon:1996_10:84165,35.74649810791016,7.0,runoff_mon
runoff_mon:1996_10:85114,14.621100425720217,7.0,runoff_mon
runoff_mon:1996_10:85116,5.355400085449219,7.0,runoff_mon
runoff_mon:1996_11:84012,1.1330000162124634,7.0,runoff_mon
runoff_mon:1996_11:84017,0.0032999999821186,7.0,runoff_mon
runoff_mon:1996_11:84023,1.156000018119812,7.0,runoff_mon
runoff_mon:1996_11:84032,0.0108000002801418,7.0,runoff_mon
runoff_mon:1996_11:84038,0.1004000008106231,7.0,runoff_mon
runoff_mon:1996_11:84124,5.460000038146973,7.0,runoff_mon
runoff_mon:1996_11:84148,7.353899955749512,7.0,runoff_mon
runoff_mon:1996_11:84165,19.42289924621582,7.0,runoff_mon
runoff_mon:1996_11:85114,23.07889938354492,7.0,runoff_mon
runoff_mon:1996_11:85116,10.20069980621338,7.0,runoff_mon
runoff_mon:1996_12:84012,0.1203000023961067,7.0,runoff_mon
runoff_mon:1996_12:84017,0.0007999999797903,7.0,runoff_mon
runoff_mon:1996_12:84023,0.1934999972581863,7.0,runoff_mon
runoff_mon:1996_12:84032,0.002199999988079,7.0,runoff_mon
runoff_mon:1996_12:84038,0.0189999993890523,7.0,runoff_mon
runoff_mon:1996_12:84124,1.6756999492645264,7.0,runoff_mon
runoff_mon:1996_12:84148,2.3376998901367188,7.0,runoff_mon
runoff_mon:1996_12:84165,6.463099956512451,7.0,runoff_mon
runoff_mon:1996_12:85114,8.927599906921387,7.0,runoff_mon
runoff_mon:1996_12:85116,4.009799957275391,7.0,runoff_mon
runoff_mon:1996_1:84012,0.1121999993920326,7.0,runoff_mon
runoff_mon:1996_1:84017,0.0010000000474974,7.0,runoff_mon
runoff_mon:1996_1:84023,0.2143000066280365,7.0,runoff_mon
runoff_mon:1996_1:84032,0.0028999999631196,7.0,runoff_mon
runoff_mon:1996_1:84038,0.0273000001907348,7.0,runoff_mon
runoff_mon:1996_1:84124,2.4916000366210938,7.0,runoff_mon
runoff_mon:1996_1:84148,3.7116000652313232,7.0,runoff_mon
runoff_mon:1996_1:84165,5.036300182342529,7.0,runoff_mon
runoff_mon:1996_1:85114,2.8761000633239746,7.0,runoff_mon
runoff_mon:1996_1:85116,0.8367000222206116,7.0,runoff_mon
runoff_mon:1996_2:84012,0.0527999997138977,7.0,runoff_mon
runoff_mon:1996_2:84017,0.0005000000237487,7.0,runoff_mon
runoff_mon:1996_2:84023,0.1008000001311302,7.0,runoff_mon
runoff_mon:1996_2:84032,0.001300000003539,7.0,runoff_mon
runoff_mon:1996_2:84038,0.0129000004380941,7.0,runoff_mon
runoff_mon:1996_2:84124,1.1722999811172483,7.0,runoff_mon
runoff_mon:1996_2:84148,1.7461999654769895,7.0,runoff_mon
runoff_mon:1996_2:84165,2.369499921798706,7.0,runoff_mon
runoff_mon:1996_2:85114,1.3530999422073364,7.0,runoff_mon
runoff_mon:1996_2:85116,0.3937000036239624,7.0,runoff_mon
runoff_mon:1996_3:84012,0.0203000009059906,7.0,runoff_mon
runoff_mon:1996_3:84017,0.0001999999949475,7.0,runoff_mon
runoff_mon:1996_3:84023,0.0386999994516372,7.0,runoff_mon
runoff_mon:1996_3:84032,0.0005000000237487,7.0,runoff_mon
runoff_mon:1996_3:84038,0.0049000000581145,7.0,runoff_mon
runoff_mon:1996_3:84124,0.449999988079071,7.0,runoff_mon
runoff_mon:1996_3:84148,0.670199990272522,7.0,runoff_mon
runoff_mon:1996_3:84165,0.9093999862670898,7.0,runoff_mon
runoff_mon:1996_3:85114,0.5194000005722046,7.0,runoff_mon
runoff_mon:1996_3:85116,0.1510999947786331,7.0,runoff_mon
runoff_mon:1996_4:84012,2.7578999996185303,7.0,runoff_mon
runoff_mon:1996_4:84017,0.0013999999500811,7.0,runoff_mon
runoff_mon:1996_4:84023,0.8172000050544739,7.0,runoff_mon
runoff_mon:1996_4:84032,0.0051000001840293,7.0,runoff_mon
runoff_mon:1996_4:84038,0.0487999990582466,7.0,runoff_mon
runoff_mon:1996_4:84124,1.260800004005432,7.0,runoff_mon
runoff_mon:1996_4:84148,1.4119999408721924,7.0,runoff_mon
runoff_mon:1996_4:84165,3.240299940109253,7.0,runoff_mon
runoff_mon:1996_4:85114,1.1378999948501587,7.0,runoff_mon
runoff_mon:1996_4:85116,0.3743000030517578,7.0,runoff_mon
runoff_mon:1996_5:84012,49.13949966430664,7.0,runoff_mon
runoff_mon:1996_5:84017,0.1482000052928924,7.0,runoff_mon
runoff_mon:1996_5:84023,78.0625,7.0,runoff_mon
runoff_mon:1996_5:84032,0.5331000089645386,7.0,runoff_mon
runoff_mon:1996_5:84038,5.500400066375732,7.0,runoff_mon
runoff_mon:1996_5:84124,134.13409423828125,7.0,runoff_mon
runoff_mon:1996_5:84148,152.5113067626953,7.0,runoff_mon
runoff_mon:1996_5:84165,400.2860107421875,7.0,runoff_mon
runoff_mon:1996_5:85114,128.38169860839844,7.0,runoff_mon
runoff_mon:1996_5:85116,50.272098541259766,7.0,runoff_mon
runoff_mon:1996_6:84012,22.61520004272461,7.0,runoff_mon
runoff_mon:1996_6:84017,0.1395999938249588,7.0,runoff_mon
runoff_mon:1996_6:84023,35.18709945678711,7.0,runoff_mon
runoff_mon:1996_6:84032,0.3811999857425689,7.0,runoff_mon
runoff_mon:1996_6:84038,3.435400009155273,7.0,runoff_mon
runoff_mon:1996_6:84124,297.0303955078125,7.0,runoff_mon
runoff_mon:1996_6:84148,413.9418029785156,7.0,runoff_mon
runoff_mon:1996_6:84165,691.3795166015625,7.0,runoff_mon
runoff_mon:1996_6:85114,307.5299072265625,7.0,runoff_mon
runoff_mon:1996_6:85116,113.8905029296875,7.0,runoff_mon
runoff_mon:1996_7:84012,9.154800415039062,7.0,runoff_mon
runoff_mon:1996_7:84017,0.0571000017225742,7.0,runoff_mon
runoff_mon:1996_7:84023,14.31369972229004,7.0,runoff_mon
runoff_mon:1996_7:84032,0.1560000032186508,7.0,runoff_mon
runoff_mon:1996_7:84038,1.406000018119812,7.0,runoff_mon
runoff_mon:1996_7:84124,122.03500366210938,7.0,runoff_mon
runoff_mon:1996_7:84148,170.23629760742188,7.0,runoff_mon
runoff_mon:1996_7:84165,283.6221923828125,7.0,runoff_mon
runoff_mon:1996_7:85114,126.43460083007812,7.0,runoff_mon
runoff_mon:1996_7:85116,46.76359939575195,7.0,runoff_mon
runoff_mon:1996_8:84012,4.412300109863281,7.0,runoff_mon
runoff_mon:1996_8:84017,0.0251000002026557,7.0,runoff_mon
runoff_mon:1996_8:84023,6.45580005645752,7.0,runoff_mon
runoff_mon:1996_8:84032,0.0701000019907951,7.0,runoff_mon
runoff_mon:1996_8:84038,0.6351000070571899,7.0,runoff_mon
runoff_mon:1996_8:84124,52.67160034179688,7.0,runoff_mon
runoff_mon:1996_8:84148,73.36509704589844,7.0,runoff_mon
runoff_mon:1996_8:84165,122.94960021972656,7.0,runoff_mon
runoff_mon:1996_8:85114,54.415000915527344,7.0,runoff_mon
runoff_mon:1996_8:85116,20.16370010375977,7.0,runoff_mon
runoff_mon:1996_9:84012,3.3310000896453857,7.0,runoff_mon
runoff_mon:1996_9:84017,0.0130000002682209,7.0,runoff_mon
runoff_mon:1996_9:84023,3.8073999881744394,7.0,runoff_mon
runoff_mon:1996_9:84032,0.0373000018298625,7.0,runoff_mon
runoff_mon:1996_9:84038,0.3407000005245209,7.0,runoff_mon
runoff_mon:1996_9:84124,25.14800071716309,7.0,runoff_mon
runoff_mon:1996_9:84148,34.66630172729492,7.0,runoff_mon
runoff_mon:1996_9:84165,58.73590087890625,7.0,runoff_mon
runoff_mon:1996_9:85114,25.97050094604492,7.0,runoff_mon
runoff_mon:1996_9:85116,9.502099990844728,7.0,runoff_mon
runoff_mon:1997_10:84012,2.849600076675415,7.0,runoff_mon
runoff_mon:1997_10:84017,0.0100999996066093,7.0,runoff_mon
runoff_mon:1997_10:84023,2.8508999347686768,7.0,runoff_mon
runoff_mon:1997_10:84032,0.0307999998331069,7.0,runoff_mon
runoff_mon:1997_10:84038,0.2852999866008758,7.0,runoff_mon
runoff_mon:1997_10:84124,14.497900009155272,7.0,runoff_mon
runoff_mon:1997_10:84148,21.447399139404297,7.0,runoff_mon
runoff_mon:1997_10:84165,34.200199127197266,7.0,runoff_mon
runoff_mon:1997_10:85114,16.302400588989258,7.0,runoff_mon
runoff_mon:1997_10:85116,5.021699905395508,7.0,runoff_mon
runoff_mon:1997_11:84012,1.029099941253662,7.0,runoff_mon
runoff_mon:1997_11:84017,0.0038999998942017,7.0,runoff_mon
runoff_mon:1997_11:84023,1.1418999433517456,7.0,runoff_mon
runoff_mon:1997_11:84032,0.0115999998524785,7.0,runoff_mon
runoff_mon:1997_11:84038,0.1062999963760376,7.0,runoff_mon
runoff_mon:1997_11:84124,5.551700115203857,7.0,runoff_mon
runoff_mon:1997_11:84148,8.178000450134277,7.0,runoff_mon
runoff_mon:1997_11:84165,13.09529972076416,7.0,runoff_mon
runoff_mon:1997_11:85114,6.248499870300293,7.0,runoff_mon
runoff_mon:1997_11:85116,1.8890999555587769,7.0,runoff_mon
runoff_mon:1997_12:84012,0.1559000015258789,7.0,runoff_mon
runoff_mon:1997_12:84017,0.0012000000569969,7.0,runoff_mon
runoff_mon:1997_12:84023,0.2287999987602234,7.0,runoff_mon
runoff_mon:1997_12:84032,0.0031999999191612,7.0,runoff_mon
runoff_mon:1997_12:84038,0.0285999998450279,7.0,runoff_mon
runoff_mon:1997_12:84124,1.9134000539779663,7.0,runoff_mon
runoff_mon:1997_12:84148,3.0165998935699463,7.0,runoff_mon
runoff_mon:1997_12:84165,4.543499946594238,7.0,runoff_mon
runoff_mon:1997_12:85114,2.31820011138916,7.0,runoff_mon
runoff_mon:1997_12:85116,0.6951000094413757,7.0,runoff_mon
runoff_mon:1997_1:84012,0.0511999987065792,7.0,runoff_mon
runoff_mon:1997_1:84017,0.0003000000142492,7.0,runoff_mon
runoff_mon:1997_1:84023,0.0821999981999397,7.0,runoff_mon
runoff_mon:1997_1:84032,0.00089999998454,7.0,runoff_mon
runoff_mon:1997_1:84038,0.0081000002101063,7.0,runoff_mon
runoff_mon:1997_1:84124,0.7121000289916992,7.0,runoff_mon
runoff_mon:1997_1:84148,0.9933000206947328,7.0,runoff_mon
runoff_mon:1997_1:84165,2.746500015258789,7.0,runoff_mon
runoff_mon:1997_1:85114,3.793800115585327,7.0,runoff_mon
runoff_mon:1997_1:85116,1.7039999961853027,7.0,runoff_mon
runoff_mon:1997_2:84012,0.024100000038743,7.0,runoff_mon
runoff_mon:1997_2:84017,0.0001999999949475,7.0,runoff_mon
runoff_mon:1997_2:84023,0.0386999994516372,7.0,runoff_mon
runoff_mon:1997_2:84032,0.0003999999898951,7.0,runoff_mon
runoff_mon:1997_2:84038,0.0038000000640749,7.0,runoff_mon
runoff_mon:1997_2:84124,0.3348999917507171,7.0,runoff_mon
runoff_mon:1997_2:84148,0.4672999978065491,7.0,runoff_mon
runoff_mon:1997_2:84165,1.292199969291687,7.0,runoff_mon
runoff_mon:1997_2:85114,1.7848999500274658,7.0,runoff_mon
runoff_mon:1997_2:85116,0.8016999959945679,7.0,runoff_mon
runoff_mon:1997_3:84012,0.0093000000342726,7.0,runoff_mon
runoff_mon:1997_3:84017,9.999999747378752e-05,7.0,runoff_mon
runoff_mon:1997_3:84023,0.0148999998345971,7.0,runoff_mon
runoff_mon:1997_3:84032,0.0001999999949475,7.0,runoff_mon
runoff_mon:1997_3:84038,0.0015000000130385,7.0,runoff_mon
runoff_mon:1997_3:84124,0.128600001335144,7.0,runoff_mon
runoff_mon:1997_3:84148,0.1793999969959259,7.0,runoff_mon
runoff_mon:1997_3:84165,0.4961000084877014,7.0,runoff_mon
runoff_mon:1997_3:85114,0.6851000189781189,7.0,runoff_mon
runoff_mon:1997_3:85116,0.3077000081539154,7.0,runoff_mon
runoff_mon:1997_4:84012,1.052299976348877,7.0,runoff_mon
runoff_mon:1997_4:84017,0.001300000003539,7.0,runoff_mon
runoff_mon:1997_4:84023,0.820900022983551,7.0,runoff_mon
runoff_mon:1997_4:84032,0.0057000000961124,7.0,runoff_mon
runoff_mon:1997_4:84038,0.0566999986767768,7.0,runoff_mon
runoff_mon:1997_4:84124,0.8248000144958496,7.0,runoff_mon
runoff_mon:1997_4:84148,0.7111999988555908,7.0,runoff_mon
runoff_mon:1997_4:84165,3.1414999961853027,7.0,runoff_mon
runoff_mon:1997_4:85114,0.949999988079071,7.0,runoff_mon
runoff_mon:1997_4:85116,0.3894999921321869,7.0,runoff_mon
runoff_mon:1997_5:84012,64.44770050048828,7.0,runoff_mon
runoff_mon:1997_5:84017,0.1342999935150146,7.0,runoff_mon
runoff_mon:1997_5:84023,93.25260162353516,7.0,runoff_mon
runoff_mon:1997_5:84032,0.5322999954223633,7.0,runoff_mon
runoff_mon:1997_5:84038,5.581200122833252,7.0,runoff_mon
runoff_mon:1997_5:84124,125.6812973022461,7.0,runoff_mon
runoff_mon:1997_5:84148,142.4322967529297,7.0,runoff_mon
runoff_mon:1997_5:84165,397.6294860839844,7.0,runoff_mon
runoff_mon:1997_5:85114,114.0188980102539,7.0,runoff_mon
runoff_mon:1997_5:85116,44.58250045776367,7.0,runoff_mon
runoff_mon:1997_6:84012,29.026199340820312,7.0,runoff_mon
runoff_mon:1997_6:84017,0.2049999982118606,7.0,runoff_mon
runoff_mon:1997_6:84023,41.30879974365234,7.0,runoff_mon
runoff_mon:1997_6:84032,0.5656999945640564,7.0,runoff_mon
runoff_mon:1997_6:84038,5.0954999923706055,7.0,runoff_mon
runoff_mon:1997_6:84124,337.9645080566406,7.0,runoff_mon
runoff_mon:1997_6:84148,395.091796875,7.0,runoff_mon
runoff_mon:1997_6:84165,803.215576171875,7.0,runoff_mon
runoff_mon:1997_6:85114,290.75830078125,7.0,runoff_mon
runoff_mon:1997_6:85116,106.97660064697266,7.0,runoff_mon
runoff_mon:1997_7:84012,11.765999794006348,7.0,runoff_mon
runoff_mon:1997_7:84017,0.0842999964952468,7.0,runoff_mon
runoff_mon:1997_7:84023,16.933900833129883,7.0,runoff_mon
runoff_mon:1997_7:84032,0.2327000051736831,7.0,runoff_mon
runoff_mon:1997_7:84038,2.095999956130981,7.0,runoff_mon
runoff_mon:1997_7:84124,139.07859802246094,7.0,runoff_mon
runoff_mon:1997_7:84148,218.8621063232422,7.0,runoff_mon
runoff_mon:1997_7:84165,330.131591796875,7.0,runoff_mon
runoff_mon:1997_7:85114,168.15159606933594,7.0,runoff_mon
runoff_mon:1997_7:85116,50.45849990844727,7.0,runoff_mon
runoff_mon:1997_8:84012,6.820400238037109,7.0,runoff_mon
runoff_mon:1997_8:84017,0.0390999987721443,7.0,runoff_mon
runoff_mon:1997_8:84023,8.619000434875488,7.0,runoff_mon
runoff_mon:1997_8:84032,0.1103999987244606,7.0,runoff_mon
runoff_mon:1997_8:84038,1.000499963760376,7.0,runoff_mon
runoff_mon:1997_8:84124,62.29119873046875,7.0,runoff_mon
runoff_mon:1997_8:84148,96.8394012451172,7.0,runoff_mon
runoff_mon:1997_8:84165,147.7371063232422,7.0,runoff_mon
runoff_mon:1997_8:85114,74.08260345458984,7.0,runoff_mon
runoff_mon:1997_8:85116,22.396499633789062,7.0,runoff_mon
runoff_mon:1997_9:84012,4.326499938964844,7.0,runoff_mon
runoff_mon:1997_9:84017,0.0195000004023313,7.0,runoff_mon
runoff_mon:1997_9:84023,4.703100204467773,7.0,runoff_mon
runoff_mon:1997_9:84032,0.0582000017166137,7.0,runoff_mon
runoff_mon:1997_9:84038,0.5347999930381775,7.0,runoff_mon
runoff_mon:1997_9:84124,30.22209930419922,7.0,runoff_mon
runoff_mon:1997_9:84148,46.49800109863281,7.0,runoff_mon
runoff_mon:1997_9:84165,72.91629791259766,7.0,runoff_mon
runoff_mon:1997_9:85114,35.97010040283203,7.0,runoff_mon
runoff_mon:1997_9:85116,10.982999801635742,7.0,runoff_mon
runoff_mon:1998_10:84012,3.14739990234375,7.0,runoff_mon
runoff_mon:1998_10:84017,0.0073000001721084,7.0,runoff_mon
runoff_mon:1998_10:84023,2.9026999473571777,7.0,runoff_mon
runoff_mon:1998_10:84032,0.0212999992072582,7.0,runoff_mon
runoff_mon:1998_10:84038,0.1976000070571899,7.0,runoff_mon
runoff_mon:1998_10:84124,9.159500122070312,7.0,runoff_mon
runoff_mon:1998_10:84148,13.25450038909912,7.0,runoff_mon
runoff_mon:1998_10:84165,18.15679931640625,7.0,runoff_mon
runoff_mon:1998_10:85114,9.851400375366213,7.0,runoff_mon
runoff_mon:1998_10:85116,3.2613000869750977,7.0,runoff_mon
runoff_mon:1998_11:84012,0.8012999892234802,7.0,runoff_mon
runoff_mon:1998_11:84017,0.002199999988079,7.0,runoff_mon
runoff_mon:1998_11:84023,0.8338000178337097,7.0,runoff_mon
runoff_mon:1998_11:84032,0.0065999999642372,7.0,runoff_mon
runoff_mon:1998_11:84038,0.062899999320507,7.0,runoff_mon
runoff_mon:1998_11:84124,3.192600011825561,7.0,runoff_mon
runoff_mon:1998_11:84148,4.936800003051758,7.0,runoff_mon
runoff_mon:1998_11:84165,6.10129976272583,7.0,runoff_mon
runoff_mon:1998_11:85114,3.835599899291992,7.0,runoff_mon
runoff_mon:1998_11:85116,1.1849000453948977,7.0,runoff_mon
runoff_mon:1998_12:84012,0.0,7.0,runoff_mon
runoff_mon:1998_12:84017,0.0001999999949475,7.0,runoff_mon
runoff_mon:1998_12:84023,0.033500000834465,7.0,runoff_mon
runoff_mon:1998_12:84032,0.0005000000237487,7.0,runoff_mon
runoff_mon:1998_12:84038,0.0049999998882412,7.0,runoff_mon
runoff_mon:1998_12:84124,0.6248999834060669,7.0,runoff_mon
runoff_mon:1998_12:84148,1.2589000463485718,7.0,runoff_mon
runoff_mon:1998_12:84165,1.1243000030517578,7.0,runoff_mon
runoff_mon:1998_12:85114,1.0383000373840332,7.0,runoff_mon
runoff_mon:1998_12:85116,0.3201000094413757,7.0,runoff_mon
runoff_mon:1998_1:84012,0.0662000030279159,7.0,runoff_mon
runoff_mon:1998_1:84017,0.0005000000237487,7.0,runoff_mon
runoff_mon:1998_1:84023,0.0971999987959861,7.0,runoff_mon
runoff_mon:1998_1:84032,0.0013999999500811,7.0,runoff_mon
runoff_mon:1998_1:84038,0.0121999997645616,7.0,runoff_mon
runoff_mon:1998_1:84124,0.8131999969482422,7.0,runoff_mon
runoff_mon:1998_1:84148,1.2819000482559204,7.0,runoff_mon
runoff_mon:1998_1:84165,1.9306999444961548,7.0,runoff_mon
runoff_mon:1998_1:85114,0.9850999712944032,7.0,runoff_mon
runoff_mon:1998_1:85116,0.2953000068664551,7.0,runoff_mon
runoff_mon:1998_2:84012,0.031199999153614,7.0,runoff_mon
runoff_mon:1998_2:84017,0.0001999999949475,7.0,runoff_mon
runoff_mon:1998_2:84023,0.0456999987363815,7.0,runoff_mon
runoff_mon:1998_2:84032,0.0006000000284984,7.0,runoff_mon
runoff_mon:1998_2:84038,0.0057000000961124,7.0,runoff_mon
runoff_mon:1998_2:84124,0.3826000094413757,7.0,runoff_mon
runoff_mon:1998_2:84148,0.6029999852180481,7.0,runoff_mon
runoff_mon:1998_2:84165,0.9085000157356262,7.0,runoff_mon
runoff_mon:1998_2:85114,0.4634999930858612,7.0,runoff_mon
runoff_mon:1998_2:85116,0.1389999985694885,7.0,runoff_mon
runoff_mon:1998_3:84012,0.0119000002741813,7.0,runoff_mon
runoff_mon:1998_3:84017,9.999999747378752e-05,7.0,runoff_mon
runoff_mon:1998_3:84023,0.0175999999046325,7.0,runoff_mon
runoff_mon:1998_3:84032,0.0001999999949475,7.0,runoff_mon
runoff_mon:1998_3:84038,0.002199999988079,7.0,runoff_mon
runoff_mon:1998_3:84124,0.1468999981880188,7.0,runoff_mon
runoff_mon:1998_3:84148,0.2316000014543533,7.0,runoff_mon
runoff_mon:1998_3:84165,0.3486000001430511,7.0,runoff_mon
runoff_mon:1998_3:85114,0.1779000014066696,7.0,runoff_mon
runoff_mon:1998_3:85116,0.0533000007271766,7.0,runoff_mon
runoff_mon:1998_4:84012,0.8363000154495239,7.0,runoff_mon
runoff_mon:1998_4:84017,0.0010000000474974,7.0,runoff_mon
runoff_mon:1998_4:84023,0.635200023651123,7.0,runoff_mon
runoff_mon:1998_4:84032,0.0037000000011175,7.0,runoff_mon
runoff_mon:1998_4:84038,0.0353999994695186,7.0,runoff_mon
runoff_mon:1998_4:84124,0.6606000065803528,7.0,runoff_mon
runoff_mon:1998_4:84148,0.5453000068664551,7.0,runoff_mon
runoff_mon:1998_4:84165,1.875599980354309,7.0,runoff_mon
runoff_mon:1998_4:85114,0.4930999875068664,7.0,runoff_mon
runoff_mon:1998_4:85116,0.165800005197525,7.0,runoff_mon
runoff_mon:1998_5:84012,0.1450999975204467,7.0,runoff_mon
runoff_mon:1998_5:84017,0.0877000018954277,7.0,runoff_mon
runoff_mon:1998_5:84023,13.502099990844728,7.0,runoff_mon
runoff_mon:1998_5:84032,0.1987999975681305,7.0,runoff_mon
runoff_mon:1998_5:84038,1.9947999715805051,7.0,runoff_mon
runoff_mon:1998_5:84124,86.2947998046875,7.0,runoff_mon
runoff_mon:1998_5:84148,92.54900360107422,7.0,runoff_mon
runoff_mon:1998_5:84165,243.2290954589844,7.0,runoff_mon
runoff_mon:1998_5:85114,74.24569702148438,7.0,runoff_mon
runoff_mon:1998_5:85116,30.179100036621094,7.0,runoff_mon
runoff_mon:1998_6:84012,0.4059999883174896,7.0,runoff_mon
runoff_mon:1998_6:84017,0.0392000004649162,7.0,runoff_mon
runoff_mon:1998_6:84023,6.202700138092041,7.0,runoff_mon
runoff_mon:1998_6:84032,0.0926999971270561,7.0,runoff_mon
runoff_mon:1998_6:84038,0.910099983215332,7.0,runoff_mon
runoff_mon:1998_6:84124,110.69390106201172,7.0,runoff_mon
runoff_mon:1998_6:84148,222.33169555664065,7.0,runoff_mon
runoff_mon:1998_6:84165,200.40679931640625,7.0,runoff_mon
runoff_mon:1998_6:85114,183.6161956787109,7.0,runoff_mon
runoff_mon:1998_6:85116,56.625099182128906,7.0,runoff_mon
runoff_mon:1998_7:84012,1.593400001525879,7.0,runoff_mon
runoff_mon:1998_7:84017,0.0188999995589256,7.0,runoff_mon
runoff_mon:1998_7:84023,3.67330002784729,7.0,runoff_mon
runoff_mon:1998_7:84032,0.0483000017702579,7.0,runoff_mon
runoff_mon:1998_7:84038,0.4718999862670898,7.0,runoff_mon
runoff_mon:1998_7:84124,48.790000915527344,7.0,runoff_mon
runoff_mon:1998_7:84148,95.71939849853516,7.0,runoff_mon
runoff_mon:1998_7:84165,89.8936996459961,7.0,runoff_mon
runoff_mon:1998_7:85114,78.76629638671875,7.0,runoff_mon
runoff_mon:1998_7:85116,24.339099884033203,7.0,runoff_mon
runoff_mon:1998_8:84012,1.1378999948501587,7.0,runoff_mon
runoff_mon:1998_8:84017,0.0087000001221895,7.0,runoff_mon
runoff_mon:1998_8:84023,1.9264999628067017,7.0,runoff_mon
runoff_mon:1998_8:84032,0.0223999992012977,7.0,runoff_mon
