parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,rain,98861,98876,98877,98884,98901,98903,98904,98905,98907,98915,98936,98937,98940,98941,99581,99618,max,coef,noppt,lin,cap,n,sublim,trncf,radmax,adj,sq,exp,thresh,frac,rate,allsnow
jh_coef:hru_98940:mon_11,log,factor,0.011517,0.0092135999999999,0.0138204,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98940:mon_12,log,factor,0.006644,0.0053152,0.0079728,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98940:mon_2,log,factor,0.005528,0.0044224,0.0066336,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98940:mon_3,log,factor,0.007237,0.0057896,0.0086844,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98940:mon_4,log,factor,0.007362,0.0058896,0.0088344,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98940:mon_5,log,factor,0.00765,0.00612,0.00918,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98940:mon_6,log,factor,0.007261,0.0058088,0.0087132,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98940:mon_7,log,factor,0.00652,0.005216,0.007824,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98940:mon_8,log,factor,0.006897,0.0055176,0.0082764,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98940:mon_9,log,factor,0.007824,0.0062591999999999,0.0093888,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98941:mon_1,log,factor,0.002236,0.0017888,0.0026832,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98941:mon_10,log,factor,0.008898,0.0071183999999999,0.0106775999999999,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98941:mon_11,log,factor,0.009356,0.0074848,0.0112272,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98941:mon_12,log,factor,0.003649,0.0029192,0.0043788,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98941:mon_2,log,factor,0.003966,0.0031728,0.0047592,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98941:mon_3,log,factor,0.006688,0.0053504,0.0080256,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98941:mon_4,log,factor,0.007291,0.0058328,0.0087492,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98941:mon_5,log,factor,0.007718,0.0061744,0.0092616,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98941:mon_6,log,factor,0.007346,0.0058768,0.0088152,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98941:mon_7,log,factor,0.006597,0.0052776,0.0079164,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98941:mon_8,log,factor,0.006882,0.0055056,0.0082584,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_98941:mon_9,log,factor,0.007654,0.0061232,0.0091848,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_99581:mon_1,none,factor,-0.000836,-0.0006688,-0.0010032,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_99581:mon_10,log,factor,0.00549,0.004392,0.006588,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_99581:mon_11,log,factor,0.004087,0.0032696,0.0049044,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_99581:mon_12,none,factor,-0.000836,-0.0006688,-0.0010032,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_99581:mon_2,log,factor,0.000127,0.0001016,0.0001524,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_99581:mon_3,log,factor,0.003414,0.0027312,0.0040968,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_99581:mon_4,log,factor,0.00448,0.0035839999999999,0.005376,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_99581:mon_5,log,factor,0.005143,0.0041144,0.0061716,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_99581:mon_6,log,factor,0.004899,0.0039191999999999,0.0058788,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_99581:mon_7,log,factor,0.003934,0.0031472,0.0047208,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_99581:mon_8,log,factor,0.004194,0.0033552,0.0050328,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_99581:mon_9,log,factor,0.004706,0.0037648,0.0056472,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_99618:mon_1,none,factor,-6.8e-05,-5.44e-05,-8.16e-05,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_99618:mon_10,log,factor,0.006333,0.0050664,0.0075996,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_99618:mon_11,log,factor,0.004879,0.0039032,0.0058547999999999,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_99618:mon_12,none,factor,-6.8e-05,-5.44e-05,-8.16e-05,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_99618:mon_2,log,factor,0.000899,0.0007191999999999,0.0010788,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_99618:mon_3,log,factor,0.0042,0.0033599999999999,0.0050399999999999,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_99618:mon_4,log,factor,0.005277,0.0042216,0.0063323999999999,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_99618:mon_5,log,factor,0.005959,0.0047672,0.0071508,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_99618:mon_6,log,factor,0.005734,0.0045872,0.0068808,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_99618:mon_7,log,factor,0.00475,0.0038,0.0057,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_99618:mon_8,log,factor,0.005011,0.0040088,0.0060132,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_99618:mon_9,log,factor,0.005536,0.0044288,0.0066432,obs_combo_4,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
mann_n:seg_49713,log,factor,0.046051,0.001,0.15,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_49714,log,factor,0.045859,0.001,0.15,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_49715,log,factor,0.047094,0.001,0.15,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_49716,log,factor,0.049857,0.001,0.15,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_49717,log,factor,0.063425,0.001,0.15,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_49735,log,factor,0.049913,0.001,0.15,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_49736,log,factor,0.053505,0.001,0.15,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_49737,log,factor,0.062113,0.001,0.15,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
potet_sublim:hru_98861,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_98876,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_98877,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_98884,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_98901,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_98903,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_98904,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_98905,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_98907,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_98915,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_98936,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_98937,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_98940,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_98941,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_99581,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_99618,log,factor,0.5,0.4,0.6,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
rad_trncf:hru_98861,log,factor,0.166669,0.1333352,0.2000028,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_98876,log,factor,0.196817,0.1574536,0.2361803999999999,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_98877,log,factor,0.386783,0.3094264,0.4641396,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_98884,log,factor,0.382501,0.3060007999999999,0.4590012,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_98901,log,factor,0.501179,0.4009432,0.6014148,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_98903,log,factor,0.698967,0.5591736,0.8387604,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_98904,log,factor,0.54933,0.4394639999999999,0.659196,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_98905,log,factor,0.582186,0.4657487999999999,0.6986232,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_98907,log,factor,0.900384,0.7203071999999999,1.0804608,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_98915,log,factor,0.514334,0.4114672,0.6172008,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_98936,log,factor,0.966349,0.7730792,1.1596188,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_98937,log,factor,0.899562,0.7196496,1.0794744,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_98940,log,factor,0.954433,0.7635464,1.1453196,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_98941,log,factor,0.940383,0.7523063999999999,1.1284596,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_99581,log,factor,0.188274,0.1506192,0.2259287999999999,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_99618,log,factor,0.121173,0.0969384,0.1454076,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
radmax:hru_98861:mon_1,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98861:mon_10,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98861:mon_11,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98861:mon_12,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98861:mon_2,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98861:mon_3,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98861:mon_4,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98861:mon_5,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98861:mon_6,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98861:mon_7,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98861:mon_8,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98861:mon_9,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98876:mon_1,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98876:mon_10,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98876:mon_11,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98876:mon_12,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98876:mon_2,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98876:mon_3,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98876:mon_4,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98876:mon_5,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98876:mon_6,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98876:mon_7,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98876:mon_8,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98876:mon_9,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98877:mon_1,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98877:mon_10,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98877:mon_11,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98877:mon_12,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98877:mon_2,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98877:mon_3,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98877:mon_4,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98877:mon_5,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98877:mon_6,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98877:mon_7,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98877:mon_8,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98877:mon_9,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98884:mon_1,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98884:mon_10,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98884:mon_11,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98884:mon_12,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98884:mon_2,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98884:mon_3,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98884:mon_4,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98884:mon_5,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98884:mon_6,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98884:mon_7,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98884:mon_8,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98884:mon_9,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98901:mon_1,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98901:mon_10,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98901:mon_11,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98901:mon_12,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98901:mon_2,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98901:mon_3,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98901:mon_4,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98901:mon_5,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98901:mon_6,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98901:mon_7,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98901:mon_8,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98901:mon_9,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98903:mon_1,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98903:mon_10,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98903:mon_11,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98903:mon_12,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98903:mon_2,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98903:mon_3,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98903:mon_4,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98903:mon_5,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_98903:mon_6,log,factor,0.8,0.5,1.0,obs_combo_3,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,,
