parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,rain,5621,5625,5628,5635,5637,5643,5678,5679,5686,5690,5693,5697,5703,5728,7128,7156,7157,max,coef,noppt,lin,cap,n,sublim,trncf,radmax,adj,sq,exp,thresh,frac,rate,allsnow
snow_cbh_adj:hru_5678:mon_1,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5678:mon_10,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5678:mon_11,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5678:mon_12,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5678:mon_2,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5678:mon_3,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5678:mon_4,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5678:mon_5,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5678:mon_6,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5678:mon_7,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5678:mon_8,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5678:mon_9,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5679:mon_1,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5679:mon_10,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5679:mon_11,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5679:mon_12,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5679:mon_2,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5679:mon_3,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5679:mon_4,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5679:mon_5,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5679:mon_6,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5679:mon_7,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5679:mon_8,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5679:mon_9,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5686:mon_1,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5686:mon_10,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5686:mon_11,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5686:mon_12,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5686:mon_2,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5686:mon_3,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5686:mon_4,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5686:mon_5,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5686:mon_6,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5686:mon_7,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5686:mon_8,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5686:mon_9,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5690:mon_1,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5690:mon_10,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5690:mon_11,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5690:mon_12,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5690:mon_2,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5690:mon_3,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5690:mon_4,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5690:mon_5,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5690:mon_6,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5690:mon_7,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5690:mon_8,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5690:mon_9,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5693:mon_1,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5693:mon_10,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5693:mon_11,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5693:mon_12,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5693:mon_2,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5693:mon_3,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5693:mon_4,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5693:mon_5,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5693:mon_6,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5693:mon_7,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5693:mon_8,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5693:mon_9,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5697:mon_1,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5697:mon_10,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5697:mon_11,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5697:mon_12,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5697:mon_2,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5697:mon_3,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5697:mon_4,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5697:mon_5,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5697:mon_6,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5697:mon_7,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5697:mon_8,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5697:mon_9,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5703:mon_1,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5703:mon_10,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5703:mon_11,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5703:mon_12,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5703:mon_2,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5703:mon_3,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5703:mon_4,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5703:mon_5,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5703:mon_6,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5703:mon_7,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5703:mon_8,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5703:mon_9,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5728:mon_1,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5728:mon_10,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5728:mon_11,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5728:mon_12,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5728:mon_2,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5728:mon_3,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5728:mon_4,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5728:mon_5,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5728:mon_6,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5728:mon_7,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5728:mon_8,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_5728:mon_9,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7128:mon_1,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7128:mon_10,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7128:mon_11,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7128:mon_12,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7128:mon_2,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7128:mon_3,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7128:mon_4,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7128:mon_5,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7128:mon_6,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7128:mon_7,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7128:mon_8,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7128:mon_9,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7156:mon_1,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7156:mon_10,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7156:mon_11,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7156:mon_12,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7156:mon_2,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7156:mon_3,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7156:mon_4,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7156:mon_5,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7156:mon_6,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7156:mon_7,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7156:mon_8,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7156:mon_9,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7157:mon_1,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7157:mon_10,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7157:mon_11,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7157:mon_12,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7157:mon_2,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7157:mon_3,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7157:mon_4,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7157:mon_5,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7157:mon_6,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7157:mon_7,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7157:mon_8,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_7157:mon_9,log,factor,1.0,0.5,1.75,obs_combo_7,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snowinfil_max:hru_5621,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_5625,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_5628,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_5635,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_5637,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_5643,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_5678,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_5679,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_5686,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_5690,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_5693,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_5697,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_5703,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_5728,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_7128,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_7156,none,relative,2.0,0.0,20.0,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
