parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
cecn_coef:hru_36906:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36906:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36906:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36906:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36906:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36906:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36906:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36907:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36907:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36907:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36907:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36907:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36907:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36907:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36907:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36907:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36907:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36907:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36907:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36917:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36917:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36917:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36917:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36917:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36917:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36917:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36917:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36917:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36917:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36917:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36917:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36931:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36931:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36931:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36931:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36931:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36931:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36931:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36931:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36931:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36931:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36931:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36931:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36962:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36962:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36962:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36962:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36962:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36962:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36962:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36962:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36962:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36962:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36962:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_36962:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37892:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37892:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37892:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37892:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37892:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37892:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37892:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37892:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37892:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37892:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37892:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37892:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37895:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37895:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37895:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37895:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37895:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37895:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37895:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37895:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37895:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37895:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37895:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37895:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37896:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37896:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37896:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37896:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37896:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37896:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37896:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37896:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37896:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37896:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37896:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37896:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37985:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37985:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37985:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37985:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37985:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37985:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37985:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37985:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37985:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37985:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37985:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37985:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37986:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37986:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37986:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37986:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37986:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37986:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37986:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37986:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37986:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37986:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37986:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37986:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37988:mon_1,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37988:mon_10,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37988:mon_11,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37988:mon_12,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37988:mon_2,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37988:mon_3,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37988:mon_4,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37988:mon_5,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37988:mon_6,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37988:mon_7,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37988:mon_8,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
cecn_coef:hru_37988:mon_9,log,factor,5.000000000000001,4.5,5.5,pargp,1.0,0.0,1
emis_noppt:hru_36895,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_36899,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_36901,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_36902,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_36903,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_36906,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_36907,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_36917,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_36931,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_36962,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_37892,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_37895,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_37896,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_37985,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_37986,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
emis_noppt:hru_37988,log,factor,0.757,0.757,1.0,pargp,1.0,0.0,1
fastcoef_lin:hru_36895,log,factor,0.010081999999999999,0.0080656,0.012098399999999999,pargp,1.0,0.0,1
fastcoef_lin:hru_36899,log,factor,0.010246000000000002,0.0081968,0.012295200000000003,pargp,1.0,0.0,1
fastcoef_lin:hru_36901,log,factor,0.01,0.008,0.012,pargp,1.0,0.0,1
fastcoef_lin:hru_36902,log,factor,0.010442000000000002,0.008353600000000001,0.012530400000000002,pargp,1.0,0.0,1
fastcoef_lin:hru_36903,log,factor,0.010036,0.008028799999999999,0.0120432,pargp,1.0,0.0,1
fastcoef_lin:hru_36906,log,factor,0.010904,0.0087232,0.0130848,pargp,1.0,0.0,1
fastcoef_lin:hru_36907,log,factor,0.012049999999999998,0.00964,0.014459999999999997,pargp,1.0,0.0,1
fastcoef_lin:hru_36917,log,factor,0.011522999999999999,0.009218399999999998,0.013827599999999999,pargp,1.0,0.0,1
fastcoef_lin:hru_36931,log,factor,0.010714000000000001,0.008571200000000001,0.012856800000000002,pargp,1.0,0.0,1
fastcoef_lin:hru_36962,log,factor,0.010147000000000002,0.0081176,0.012176400000000002,pargp,1.0,0.0,1
fastcoef_lin:hru_37892,log,factor,0.010129000000000003,0.008103200000000001,0.012154800000000004,pargp,1.0,0.0,1
fastcoef_lin:hru_37895,log,factor,0.010188,0.008150399999999999,0.0122256,pargp,1.0,0.0,1
fastcoef_lin:hru_37896,log,factor,0.010302,0.0082416,0.0123624,pargp,1.0,0.0,1
fastcoef_lin:hru_37985,log,factor,0.01,0.008,0.012,pargp,1.0,0.0,1
fastcoef_lin:hru_37986,log,factor,0.010465999999999998,0.008372799999999998,0.012559199999999998,pargp,1.0,0.0,1
fastcoef_lin:hru_37988,log,factor,0.010481,0.008384800000000001,0.0125772,pargp,1.0,0.0,1
freeh2o_cap:hru_36895,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_36899,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_36901,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_36902,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_36903,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_36906,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_36907,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_36917,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_36931,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_36962,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_37892,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_37895,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_37896,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_37985,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_37986,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
freeh2o_cap:hru_37988,log,factor,0.049999999999999996,0.01,0.1,pargp,1.0,0.0,1
gwflow_coef:hru_36895,log,factor,0.020650000000000005,0.016520000000000003,0.024780000000000007,pargp,1.0,0.0,1
gwflow_coef:hru_36899,log,factor,0.02199,0.017592,0.026387999999999998,pargp,1.0,0.0,1
gwflow_coef:hru_36901,log,factor,0.020270000000000003,0.016216,0.024324000000000005,pargp,1.0,0.0,1
gwflow_coef:hru_36902,log,factor,0.020070000000000005,0.016056000000000004,0.024084000000000005,pargp,1.0,0.0,1
gwflow_coef:hru_36903,log,factor,0.01693,0.013544,0.020316,pargp,1.0,0.0,1
gwflow_coef:hru_36906,log,factor,0.021919999999999995,0.017535999999999996,0.026303999999999994,pargp,1.0,0.0,1
gwflow_coef:hru_36907,log,factor,0.019619999999999995,0.015695999999999995,0.023543999999999995,pargp,1.0,0.0,1
gwflow_coef:hru_36917,log,factor,0.018139999999999996,0.014511999999999997,0.021767999999999996,pargp,1.0,0.0,1
gwflow_coef:hru_36931,log,factor,0.01982,0.015856000000000002,0.023784,pargp,1.0,0.0,1
gwflow_coef:hru_36962,log,factor,0.016829999999999998,0.013463999999999999,0.020196,pargp,1.0,0.0,1
gwflow_coef:hru_37892,log,factor,0.01816,0.014528,0.021792,pargp,1.0,0.0,1
gwflow_coef:hru_37895,log,factor,0.01976,0.015808,0.023712,pargp,1.0,0.0,1
gwflow_coef:hru_37896,log,factor,0.019010000000000003,0.015208000000000003,0.022812000000000002,pargp,1.0,0.0,1
gwflow_coef:hru_37985,log,factor,0.02063,0.016503999999999998,0.024756,pargp,1.0,0.0,1
gwflow_coef:hru_37986,log,factor,0.021390000000000003,0.017112000000000002,0.025668000000000003,pargp,1.0,0.0,1
gwflow_coef:hru_37988,log,factor,0.01818,0.014544000000000001,0.021816000000000002,pargp,1.0,0.0,1
jh_coef:hru_36895:mon_1,log,factor,0.0016340000000000003,0.0013072000000000001,0.0019608000000000004,pargp,1.0,0.0,1
jh_coef:hru_36895:mon_10,log,factor,0.006849999999999998,0.005479999999999998,0.008219999999999998,pargp,1.0,0.0,1
jh_coef:hru_36895:mon_11,log,factor,0.0056240000000000005,0.0044992,0.006748800000000001,pargp,1.0,0.0,1
jh_coef:hru_36895:mon_12,log,factor,0.002503000000000001,0.0020024000000000005,0.0030036000000000012,pargp,1.0,0.0,1
jh_coef:hru_36895:mon_2,log,factor,0.004120999999999999,0.003296799999999999,0.0049451999999999986,pargp,1.0,0.0,1
jh_coef:hru_36895:mon_3,log,factor,0.0052910000000000006,0.0042328,0.006349200000000001,pargp,1.0,0.0,1
jh_coef:hru_36895:mon_4,log,factor,0.006000999999999999,0.004800799999999999,0.0072012,pargp,1.0,0.0,1
jh_coef:hru_36895:mon_5,log,factor,0.006487,0.0051896,0.0077843999999999995,pargp,1.0,0.0,1
jh_coef:hru_36895:mon_6,log,factor,0.006117999999999997,0.0048943999999999975,0.007341599999999996,pargp,1.0,0.0,1
jh_coef:hru_36895:mon_7,log,factor,0.006013000000000003,0.004810400000000002,0.0072156000000000034,pargp,1.0,0.0,1
jh_coef:hru_36895:mon_8,log,factor,0.006296999999999998,0.005037599999999998,0.007556399999999998,pargp,1.0,0.0,1
jh_coef:hru_36895:mon_9,log,factor,0.006252000000000001,0.0050016,0.007502400000000001,pargp,1.0,0.0,1
jh_coef:hru_36899:mon_1,log,factor,0.0014770000000000002,0.0011816,0.0017724000000000004,pargp,1.0,0.0,1
jh_coef:hru_36899:mon_10,log,factor,0.0069689999999999995,0.0055752,0.0083628,pargp,1.0,0.0,1
jh_coef:hru_36899:mon_11,log,factor,0.005650000000000002,0.0045200000000000014,0.006780000000000003,pargp,1.0,0.0,1
jh_coef:hru_36899:mon_12,log,factor,0.002375000000000001,0.0019000000000000006,0.002850000000000001,pargp,1.0,0.0,1
jh_coef:hru_36899:mon_2,log,factor,0.004067999999999998,0.0032543999999999984,0.004881599999999997,pargp,1.0,0.0,1
jh_coef:hru_36899:mon_3,log,factor,0.005264999999999999,0.004211999999999999,0.006317999999999999,pargp,1.0,0.0,1
jh_coef:hru_36899:mon_4,log,factor,0.006094999999999997,0.0048759999999999975,0.007313999999999997,pargp,1.0,0.0,1
jh_coef:hru_36899:mon_5,log,factor,0.006569999999999998,0.0052559999999999985,0.007883999999999997,pargp,1.0,0.0,1
jh_coef:hru_36899:mon_6,log,factor,0.006133000000000002,0.004906400000000002,0.007359600000000003,pargp,1.0,0.0,1
jh_coef:hru_36899:mon_7,log,factor,0.0060030000000000005,0.0048024,0.007203600000000001,pargp,1.0,0.0,1
jh_coef:hru_36899:mon_8,log,factor,0.006328999999999998,0.005063199999999999,0.007594799999999997,pargp,1.0,0.0,1
jh_coef:hru_36899:mon_9,log,factor,0.006294999999999999,0.005036,0.007553999999999999,pargp,1.0,0.0,1
jh_coef:hru_36901:mon_1,log,factor,0.0015770000000000007,0.0012616000000000005,0.001892400000000001,pargp,1.0,0.0,1
jh_coef:hru_36901:mon_10,log,factor,0.007251999999999997,0.005801599999999998,0.008702399999999997,pargp,1.0,0.0,1
jh_coef:hru_36901:mon_11,log,factor,0.005903,0.0047224,0.007083600000000001,pargp,1.0,0.0,1
jh_coef:hru_36901:mon_12,log,factor,0.0024919999999999986,0.001993599999999999,0.002990399999999998,pargp,1.0,0.0,1
jh_coef:hru_36901:mon_2,log,factor,0.004319999999999998,0.0034559999999999986,0.005183999999999998,pargp,1.0,0.0,1
jh_coef:hru_36901:mon_3,log,factor,0.005548,0.0044384,0.0066576,pargp,1.0,0.0,1
jh_coef:hru_36901:mon_4,log,factor,0.006377000000000002,0.005101600000000001,0.007652400000000002,pargp,1.0,0.0,1
jh_coef:hru_36901:mon_5,log,factor,0.006844000000000002,0.005475200000000001,0.008212800000000003,pargp,1.0,0.0,1
jh_coef:hru_36901:mon_6,log,factor,0.006370999999999997,0.005096799999999998,0.007645199999999997,pargp,1.0,0.0,1
jh_coef:hru_36901:mon_7,log,factor,0.0062270000000000025,0.004981600000000002,0.007472400000000003,pargp,1.0,0.0,1
jh_coef:hru_36901:mon_8,log,factor,0.006560000000000003,0.005248000000000003,0.007872000000000004,pargp,1.0,0.0,1
jh_coef:hru_36901:mon_9,log,factor,0.0065350000000000035,0.005228000000000003,0.007842000000000005,pargp,1.0,0.0,1
jh_coef:hru_36902:mon_1,log,factor,0.0005210000000000002,0.00041680000000000016,0.0006252000000000002,pargp,1.0,0.0,1
jh_coef:hru_36902:mon_10,log,factor,0.006292000000000001,0.005033600000000001,0.0075504000000000005,pargp,1.0,0.0,1
jh_coef:hru_36902:mon_11,log,factor,0.005011999999999999,0.0040095999999999994,0.006014399999999999,pargp,1.0,0.0,1
jh_coef:hru_36902:mon_12,log,factor,0.0014739999999999998,0.0011791999999999998,0.0017687999999999998,pargp,1.0,0.0,1
jh_coef:hru_36902:mon_2,log,factor,0.0033909999999999995,0.0027127999999999996,0.004069199999999999,pargp,1.0,0.0,1
jh_coef:hru_36902:mon_3,log,factor,0.004728999999999998,0.0037831999999999983,0.005674799999999997,pargp,1.0,0.0,1
jh_coef:hru_36902:mon_4,log,factor,0.005420000000000002,0.004336000000000001,0.006504000000000003,pargp,1.0,0.0,1
jh_coef:hru_36902:mon_5,log,factor,0.0058540000000000016,0.004683200000000001,0.007024800000000002,pargp,1.0,0.0,1
jh_coef:hru_36902:mon_6,log,factor,0.005381999999999998,0.004305599999999998,0.006458399999999998,pargp,1.0,0.0,1
jh_coef:hru_36902:mon_7,log,factor,0.0052510000000000005,0.0042008,0.006301200000000001,pargp,1.0,0.0,1
jh_coef:hru_36902:mon_8,log,factor,0.005568999999999999,0.0044551999999999994,0.006682799999999999,pargp,1.0,0.0,1
jh_coef:hru_36902:mon_9,log,factor,0.005556,0.0044448000000000005,0.0066672,pargp,1.0,0.0,1
jh_coef:hru_36903:mon_1,log,factor,0.00010600000000000004,8.480000000000003e-05,0.00012720000000000006,pargp,1.0,0.0,1
jh_coef:hru_36903:mon_10,log,factor,0.0057740000000000005,0.0046192,0.006928800000000001,pargp,1.0,0.0,1
jh_coef:hru_36903:mon_11,log,factor,0.004568999999999999,0.0036551999999999995,0.0054827999999999995,pargp,1.0,0.0,1
jh_coef:hru_36903:mon_12,log,factor,0.0011930000000000005,0.0009544000000000004,0.0014316000000000005,pargp,1.0,0.0,1
jh_coef:hru_36903:mon_2,log,factor,0.00295,0.00236,0.0035399999999999997,pargp,1.0,0.0,1
jh_coef:hru_36903:mon_3,log,factor,0.004143999999999998,0.0033151999999999986,0.004972799999999998,pargp,1.0,0.0,1
jh_coef:hru_36903:mon_4,log,factor,0.004811000000000002,0.0038488000000000016,0.005773200000000003,pargp,1.0,0.0,1
jh_coef:hru_36903:mon_5,log,factor,0.005272999999999998,0.004218399999999999,0.0063275999999999975,pargp,1.0,0.0,1
jh_coef:hru_36903:mon_6,log,factor,0.004889000000000002,0.003911200000000002,0.005866800000000002,pargp,1.0,0.0,1
jh_coef:hru_36903:mon_7,log,factor,0.004748999999999998,0.0037991999999999982,0.005698799999999998,pargp,1.0,0.0,1
jh_coef:hru_36903:mon_8,log,factor,0.005079000000000002,0.004063200000000001,0.006094800000000003,pargp,1.0,0.0,1
jh_coef:hru_36903:mon_9,log,factor,0.005060000000000001,0.004048000000000001,0.006072000000000001,pargp,1.0,0.0,1
jh_coef:hru_36906:mon_1,log,factor,0.0016199999999999993,0.0012959999999999994,0.0019439999999999991,pargp,1.0,0.0,1
jh_coef:hru_36906:mon_10,log,factor,0.007127,0.005701599999999999,0.0085524,pargp,1.0,0.0,1
