parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,rain,36895,36899,36901,36902,36903,36906,36907,36917,36931,36962,37892,37895,37896,37985,37986,37988,max,coef,noppt,lin,cap,n,sublim,trncf,radmax,adj,sq,exp,thresh,frac,rate,allsnow
jh_coef:hru_36906:mon_10,log,factor,0.007127,0.0057015999999999,0.0085524,obs_combo_6,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36906:mon_11,log,factor,0.005795,0.0046359999999999,0.006954,obs_combo_6,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36906:mon_12,log,factor,0.0025,0.002,0.003,obs_combo_6,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36906:mon_2,log,factor,0.004236,0.0033888,0.0050832,obs_combo_6,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36906:mon_3,log,factor,0.005439,0.0043512,0.0065268,obs_combo_6,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36906:mon_4,log,factor,0.006268,0.0050144,0.0075216,obs_combo_6,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36906:mon_5,log,factor,0.006741,0.0053928,0.0080892,obs_combo_6,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36906:mon_6,log,factor,0.0063,0.00504,0.00756,obs_combo_6,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36906:mon_7,log,factor,0.006168,0.0049344,0.0074015999999999,obs_combo_6,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36906:mon_8,log,factor,0.006492,0.0051936,0.0077904,obs_combo_6,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36906:mon_9,log,factor,0.006454,0.0051632,0.0077448,obs_combo_6,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36907:mon_1,log,factor,0.001622,0.0012975999999999,0.0019464,obs_combo_6,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36907:mon_10,log,factor,0.007137,0.0057096,0.0085644,obs_combo_6,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36907:mon_11,log,factor,0.005935,0.004748,0.007122,obs_combo_6,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36907:mon_12,log,factor,0.002529,0.0020232,0.0030348,obs_combo_6,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36907:mon_2,log,factor,0.004377,0.0035015999999999,0.0052524,obs_combo_6,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36907:mon_3,log,factor,0.005647,0.0045176,0.0067764,obs_combo_6,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36907:mon_4,log,factor,0.006278,0.0050224,0.0075336,obs_combo_6,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36907:mon_5,log,factor,0.00669,0.005352,0.008028,obs_combo_6,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36907:mon_6,log,factor,0.00622,0.0049759999999999,0.007464,obs_combo_6,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36907:mon_7,log,factor,0.006092,0.0048736,0.0073104,obs_combo_6,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36907:mon_8,log,factor,0.0064,0.00512,0.00768,obs_combo_6,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36907:mon_9,log,factor,0.006394,0.0051152,0.0076728,obs_combo_6,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36917:mon_1,log,factor,0.001924,0.0015392,0.0023087999999999,obs_combo_6,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36917:mon_10,log,factor,0.007224,0.0057792,0.0086688,obs_combo_6,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36917:mon_11,log,factor,0.006032,0.0048256,0.0072384,obs_combo_6,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36917:mon_12,log,factor,0.002776,0.0022207999999999,0.0033312,obs_combo_6,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36917:mon_2,log,factor,0.004508,0.0036064,0.0054096,obs_combo_6,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36917:mon_3,log,factor,0.00575,0.0046,0.0069,obs_combo_6,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36917:mon_4,log,factor,0.006394,0.0051152,0.0076728,obs_combo_6,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36917:mon_5,log,factor,0.006823,0.0054584,0.0081876,obs_combo_6,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36917:mon_6,log,factor,0.006392,0.0051136,0.0076704,obs_combo_6,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36917:mon_7,log,factor,0.006278,0.0050224,0.0075336,obs_combo_6,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36917:mon_8,log,factor,0.00657,0.005256,0.007884,obs_combo_6,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36917:mon_9,log,factor,0.006546,0.0052368,0.0078552,obs_combo_6,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36931:mon_1,log,factor,0.001644,0.0013152,0.0019728,obs_combo_6,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36931:mon_10,log,factor,0.007279,0.0058232,0.0087348,obs_combo_6,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36931:mon_11,log,factor,0.005936,0.0047488,0.0071232,obs_combo_6,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36931:mon_12,log,factor,0.00255,0.00204,0.00306,obs_combo_6,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36931:mon_2,log,factor,0.004358,0.0034863999999999,0.0052296,obs_combo_6,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36931:mon_3,log,factor,0.005579,0.0044632,0.0066948,obs_combo_6,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36931:mon_4,log,factor,0.006407,0.0051256,0.0076884,obs_combo_6,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36931:mon_5,log,factor,0.006873,0.0054984,0.0082476,obs_combo_6,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36931:mon_6,log,factor,0.006411,0.0051288,0.0076932,obs_combo_6,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36931:mon_7,log,factor,0.00627,0.005016,0.007524,obs_combo_6,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36931:mon_8,log,factor,0.006601,0.0052808,0.0079212,obs_combo_6,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36931:mon_9,log,factor,0.006574,0.0052592,0.0078888,obs_combo_6,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36962:mon_1,log,factor,0.001405,0.001124,0.001686,obs_combo_6,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36962:mon_10,log,factor,0.006658,0.0053264,0.0079896,obs_combo_6,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36962:mon_11,log,factor,0.005474,0.0043792,0.0065688,obs_combo_6,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36962:mon_12,log,factor,0.002321,0.0018568,0.0027852,obs_combo_6,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36962:mon_2,log,factor,0.003986,0.0031888,0.0047832,obs_combo_6,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36962:mon_3,log,factor,0.005144,0.0041152,0.0061728,obs_combo_6,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36962:mon_4,log,factor,0.005864,0.0046912,0.0070368,obs_combo_6,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36962:mon_5,log,factor,0.006256,0.0050048,0.0075072,obs_combo_6,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36962:mon_6,log,factor,0.005849,0.0046792,0.0070188,obs_combo_6,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36962:mon_7,log,factor,0.005714,0.0045712,0.0068568,obs_combo_6,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36962:mon_8,log,factor,0.006025,0.00482,0.00723,obs_combo_6,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_36962:mon_9,log,factor,0.006002,0.0048016,0.0072024,obs_combo_6,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37892:mon_1,log,factor,0.001825,0.00146,0.00219,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37892:mon_10,log,factor,0.007437,0.0059496,0.0089244,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37892:mon_11,log,factor,0.006155,0.0049239999999999,0.007386,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37892:mon_12,log,factor,0.002719,0.0021752,0.0032628,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37892:mon_2,log,factor,0.004578,0.0036623999999999,0.0054935999999999,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37892:mon_3,log,factor,0.005884,0.0047072,0.0070608,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37892:mon_4,log,factor,0.006546,0.0052368,0.0078552,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37892:mon_5,log,factor,0.006976,0.0055808,0.0083712,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37892:mon_6,log,factor,0.006526,0.0052207999999999,0.0078312,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37892:mon_7,log,factor,0.006409,0.0051272,0.0076907999999999,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37892:mon_8,log,factor,0.006721,0.0053768,0.0080652,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37892:mon_9,log,factor,0.006702,0.0053615999999999,0.0080424,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37895:mon_1,log,factor,0.001708,0.0013664,0.0020496,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37895:mon_10,log,factor,0.007535,0.006028,0.009042,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37895:mon_11,log,factor,0.006174,0.0049391999999999,0.0074088,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37895:mon_12,log,factor,0.002661,0.0021288,0.0031932,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37895:mon_2,log,factor,0.004569,0.0036552,0.0054828,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37895:mon_3,log,factor,0.005818,0.0046544,0.0069816,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37895:mon_4,log,factor,0.006642,0.0053136,0.0079704,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37895:mon_5,log,factor,0.0071,0.00568,0.00852,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37895:mon_6,log,factor,0.0066,0.00528,0.00792,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37895:mon_7,log,factor,0.006449,0.0051592,0.0077388,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37895:mon_8,log,factor,0.00679,0.005432,0.008148,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37895:mon_9,log,factor,0.006776,0.0054208,0.0081312,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37896:mon_1,log,factor,0.001711,0.0013688,0.0020532,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37896:mon_10,log,factor,0.007497,0.0059976,0.0089964,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37896:mon_11,log,factor,0.006151,0.0049208,0.0073812,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37896:mon_12,log,factor,0.002607,0.0020856,0.0031284,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37896:mon_2,log,factor,0.004543,0.0036344,0.0054516,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37896:mon_3,log,factor,0.005931,0.0047447999999999,0.0071172,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37896:mon_4,log,factor,0.006559,0.0052472,0.0078708,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37896:mon_5,log,factor,0.007033,0.0056264,0.0084396,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37896:mon_6,log,factor,0.006558,0.0052464,0.0078696,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37896:mon_7,log,factor,0.006432,0.0051456,0.0077184,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37896:mon_8,log,factor,0.006755,0.005404,0.008106,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37896:mon_9,log,factor,0.006705,0.005364,0.008046,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37985:mon_1,log,factor,0.000252,0.0002016,0.0003024,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37985:mon_10,log,factor,0.006025,0.00482,0.00723,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37985:mon_11,log,factor,0.004669,0.0037352,0.0056028,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37985:mon_12,log,factor,0.00119,0.000952,0.001428,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37985:mon_2,log,factor,0.003072,0.0024576,0.0036864,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37985:mon_3,log,factor,0.004312,0.0034495999999999,0.0051744,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37985:mon_4,log,factor,0.005137,0.0041096,0.0061644,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37985:mon_5,log,factor,0.005598,0.0044784,0.0067176,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37985:mon_6,log,factor,0.005108,0.0040864,0.0061296,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37985:mon_7,log,factor,0.00496,0.003968,0.005952,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37985:mon_8,log,factor,0.0053,0.00424,0.00636,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37985:mon_9,log,factor,0.005281,0.0042248,0.0063372,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37986:mon_1,log,factor,0.001406,0.0011248,0.0016871999999999,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37986:mon_10,log,factor,0.007251,0.0058008,0.0087012,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37986:mon_11,log,factor,0.005896,0.0047168,0.0070752,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37986:mon_12,log,factor,0.002373,0.0018984,0.0028476,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37986:mon_2,log,factor,0.004271,0.0034168,0.0051252,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37986:mon_3,log,factor,0.005526,0.0044208,0.0066311999999999,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37986:mon_4,log,factor,0.006344,0.0050752,0.0076127999999999,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37986:mon_5,log,factor,0.006802,0.0054415999999999,0.0081624,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37986:mon_6,log,factor,0.006299,0.0050392,0.0075588,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37986:mon_7,log,factor,0.006149,0.0049192,0.0073788,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37986:mon_8,log,factor,0.006494,0.0051952,0.0077928,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37986:mon_9,log,factor,0.006482,0.0051856,0.0077783999999999,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_37988:mon_1,log,factor,0.000188,0.0001504,0.0002255999999999,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_37988:mon_10,log,factor,0.005636,0.0045088,0.0067632,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_37988:mon_11,log,factor,0.004405,0.003524,0.005286,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_37988:mon_12,log,factor,0.00109,0.000872,0.001308,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_37988:mon_2,log,factor,0.002887,0.0023095999999999,0.0034644,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_37988:mon_3,log,factor,0.004098,0.0032784,0.0049176,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_37988:mon_4,log,factor,0.004765,0.003812,0.005718,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_37988:mon_5,log,factor,0.005167,0.0041335999999999,0.0062004,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_37988:mon_6,log,factor,0.004724,0.0037792,0.0056688,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_37988:mon_7,log,factor,0.004601,0.0036808,0.0055212,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_37988:mon_8,log,factor,0.004915,0.003932,0.005898,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_37988:mon_9,log,factor,0.004904,0.0039232,0.0058848,obs_combo_6,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
mann_n:seg_19370,log,factor,0.03891,0.001,0.15,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_19371,log,factor,0.03557,0.001,0.15,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_19372,log,factor,0.02505,0.001,0.15,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_19373,log,factor,0.029977,0.001,0.15,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_19374,log,factor,0.027254,0.001,0.15,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_19375,log,factor,0.019055,0.001,0.15,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_19376,log,factor,0.025591,0.001,0.15,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_19381,log,factor,0.030671,0.001,0.15,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
potet_sublim:hru_36895,log,factor,0.5,0.4,0.6,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_36899,log,factor,0.5,0.4,0.6,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_36901,log,factor,0.5,0.4,0.6,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_36902,log,factor,0.5,0.4,0.6,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_36903,log,factor,0.5,0.4,0.6,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_36906,log,factor,0.5,0.4,0.6,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_36907,log,factor,0.5,0.4,0.6,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_36917,log,factor,0.5,0.4,0.6,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_36931,log,factor,0.5,0.4,0.6,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_36962,log,factor,0.5,0.4,0.6,obs_combo_1,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
